,hasLocation,hasKeyword,tweetNumberOfChars,numberOfWords,numEx,numAt,numHash,numQ,numPeriod,numComma,numLinks,numPunc,avgCharsPerWord,numNumericTweet,numLettersTweet,numUpperTweet,numVowelsTweet,numConsonantsTweet,numNouns,numVerbs,numPrep,numAdj,numAdv,charsPerSentenceTweet,numSentencesTweet,numProperNoun,numTo,ttr,entropy,hashPerSentence,wordsPerSentence,atPerSentence,commasPerSentence,linksPerSentence,sentimentText,sentimentVader,target
3304,1,1,95,13,3,0,0,0,0,0,1,4,6.384615384615385,0,76,0,31,45,4,4,0,2,0,23.0,4,0,0,0.7692307692307693,2.6331640260385374,0.0,3.25,0.0,0.0,0.25,0.0,-0.4404,1
3305,1,1,123,23,5,6,0,0,0,0,0,11,4.391304347826087,0,87,21,35,52,9,4,3,0,0,19.666666666666668,6,4,1,1.0,3.0996940863698983,0.0,3.8333333333333335,1.0,0.0,0.0,0.0,-0.25,1
3306,0,1,79,14,5,0,0,0,0,0,0,5,4.714285714285714,0,61,6,27,34,8,2,1,1,0,12.333333333333334,6,1,0,1.0,2.2239774428780468,0.0,2.3333333333333335,0.0,0.0,0.0,-0.5,-0.6486,0
3307,1,1,78,14,2,0,0,0,0,0,0,2,4.642857142857143,0,62,2,22,40,3,3,1,1,0,25.333333333333332,3,0,0,0.9285714285714286,2.5641013790352667,0.0,4.666666666666667,0.0,0.0,0.0,-0.7999999999999999,-0.6808,0
3308,0,1,102,19,2,0,0,0,0,0,0,2,4.421052631578948,0,82,7,33,49,8,4,3,0,0,33.333333333333336,3,4,1,1.0,3.251712020193668,0.0,6.333333333333333,0.0,0.0,0.0,0.0,-0.8591,1
3309,1,1,88,10,1,0,0,0,0,1,0,2,7.9,3,70,7,23,47,9,1,0,0,0,43.5,2,3,0,0.9,2.9727690157314552,0.0,5.0,0.0,0.5,0.0,-0.4,-0.6597,1
3310,0,1,116,20,0,0,0,0,0,0,0,0,4.8,0,96,3,39,57,6,6,1,0,0,116.0,1,3,2,0.95,3.108864140661564,0.0,20.0,0.0,0.0,0.0,0.0,-0.7003,1
3311,0,1,138,24,1,0,0,1,0,0,1,3,4.791666666666667,0,112,5,42,70,8,5,3,0,0,68.5,2,0,1,0.9583333333333334,3.4371926101115786,0.0,12.0,0.0,0.0,0.5,0.0,0.2732,0
3312,1,1,116,15,1,0,0,4,0,1,0,6,6.8,5,88,10,36,52,6,4,2,1,0,57.5,2,3,1,0.8,2.609240005433546,0.0,7.5,0.0,0.5,0.0,0.0,-0.4588,1
3313,1,1,138,26,1,0,0,0,0,0,1,2,4.346153846153846,0,109,2,41,68,4,6,1,2,0,68.5,2,0,2,0.9230769230769231,3.1406274302613646,0.0,13.0,0.0,0.0,0.5,0.41666666666666663,-0.4341,1
3314,1,1,44,8,0,0,6,0,0,0,0,6,4.625,2,29,0,11,18,3,1,1,0,0,44.0,1,0,1,0.75,1.7203108642809246,6.0,8.0,0.0,0.0,0.0,0.0,-0.5994,0
3315,1,1,85,9,1,0,0,0,0,1,1,3,8.555555555555555,2,68,6,26,42,3,3,1,1,0,42.0,2,1,1,0.8888888888888888,2.4256849678013728,0.0,4.5,0.0,0.5,0.5,0.0,0.0,1
3316,1,1,88,17,3,0,0,0,0,0,1,4,4.235294117647059,0,68,5,32,36,4,3,2,2,0,21.25,4,1,1,1.0,2.61469247807922,0.0,4.25,0.0,0.0,0.25,-0.1,0.296,1
3317,0,1,96,17,0,0,0,0,0,0,0,0,4.705882352941177,0,80,1,32,48,6,3,1,2,0,96.0,1,1,0,0.8823529411764706,2.808129986016726,0.0,17.0,0.0,0.0,0.0,0.007407407407407381,-0.3818,0
3318,1,1,138,23,0,0,0,0,0,0,1,1,5.043478260869565,0,111,5,53,58,3,4,3,3,0,138.0,1,1,1,0.9565217391304348,3.1000483642196484,0.0,23.0,0.0,0.0,1.0,0.0,0.1371,1
3319,1,1,24,4,1,0,0,0,0,0,0,1,5.25,0,20,1,10,10,2,0,1,0,0,11.5,2,0,0,1.0,1.4121277815405937,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
3320,1,1,117,21,4,0,0,0,0,0,0,4,4.619047619047619,0,93,2,38,55,6,6,1,1,0,22.6,5,1,1,0.9523809523809523,2.820495188806577,0.0,4.2,0.0,0.0,0.0,0.15,0.1513,1
3321,1,1,112,21,0,0,0,0,0,0,0,0,4.380952380952381,0,92,3,39,53,3,9,0,0,0,112.0,1,1,2,0.8571428571428571,2.9180872704455383,0.0,21.0,0.0,0.0,0.0,0.0,-0.2263,1
3322,1,1,43,10,0,0,0,0,0,0,0,0,3.4,0,34,34,14,20,9,0,0,0,0,43.0,1,9,0,1.0,2.21597083278269,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1
3323,1,1,99,15,2,0,0,2,0,0,0,4,5.666666666666667,2,79,11,33,46,11,2,1,0,0,32.333333333333336,3,8,0,0.9333333333333333,3.2817499487334767,0.0,5.0,0.0,0.0,0.0,-0.35000000000000003,-0.5719,0
3324,0,1,126,18,0,1,1,3,0,0,0,5,5.944444444444445,0,102,14,38,64,7,2,1,2,0,126.0,1,5,0,1.0,2.9744326903042055,1.0,18.0,1.0,0.0,0.0,-0.4,-0.7579,0
3325,0,1,80,11,0,0,1,2,0,0,1,4,6.363636363636363,0,65,1,24,41,5,3,0,1,0,80.0,1,1,0,1.0,2.601648833094361,1.0,11.0,0.0,0.0,1.0,0.0,0.0,1
3326,1,1,134,15,3,0,0,0,0,2,0,5,8.0,5,104,9,38,66,9,2,2,2,0,32.75,4,1,0,0.8666666666666667,3.1250164818175614,0.0,3.75,0.0,0.5,0.0,-0.2,-0.3182,1
3327,1,1,130,15,2,0,0,0,0,1,2,5,7.733333333333333,4,104,13,35,69,8,3,1,0,0,42.666666666666664,3,5,0,0.8,2.593638807411173,0.0,5.0,0.0,0.3333333333333333,0.6666666666666666,-0.15555555555555559,0.0,1
3328,1,1,122,19,1,0,0,1,0,0,0,2,5.421052631578948,3,97,10,40,57,9,2,4,2,0,60.5,2,5,1,0.8947368421052632,3.2673888504165824,0.0,9.5,0.0,0.0,0.0,-0.041666666666666664,0.0,1
3329,1,1,138,18,4,0,0,1,0,2,0,7,6.722222222222222,10,98,15,34,64,11,1,4,0,0,26.8,5,4,0,0.7222222222222222,2.9540810198261647,0.0,3.6,0.0,0.4,0.0,0.11818181818181818,-0.7003,1
3330,1,1,34,6,2,0,2,0,0,0,0,4,4.833333333333333,0,25,2,11,14,3,1,0,0,0,10.666666666666666,3,1,0,0.8333333333333334,1.4024035410482913,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,1
3331,0,1,101,13,1,0,0,0,0,1,0,2,6.846153846153846,3,81,6,29,52,6,2,3,1,0,50.0,2,1,0,0.9230769230769231,2.752304532672956,0.0,6.5,0.0,0.5,0.0,0.5,0.0,1
3332,1,1,135,18,4,0,0,0,0,1,0,5,6.5,1,107,10,37,70,11,3,1,2,0,26.2,5,4,0,0.8888888888888888,3.730451414191757,0.0,3.6,0.0,0.2,0.0,-0.30000000000000004,-0.7964,1
3333,1,1,127,13,3,0,0,1,0,2,0,6,8.846153846153847,10,93,10,30,63,7,3,1,0,0,31.0,4,2,1,0.8461538461538461,2.9528612636348006,0.0,3.25,0.0,0.5,0.0,0.0,0.1531,1
3334,1,1,133,15,2,0,0,0,0,2,0,4,7.933333333333334,2,107,12,33,74,10,2,1,2,0,43.666666666666664,3,3,0,0.9333333333333333,3.4479681408588725,0.0,5.0,0.0,0.6666666666666666,0.0,-0.30000000000000004,-0.7964,1
3335,1,1,137,17,1,0,0,4,0,1,0,6,7.117647058823529,16,95,10,35,60,10,2,1,1,0,68.0,2,6,1,0.8235294117647058,3.2806793647801493,0.0,8.5,0.0,0.5,0.0,0.0,-0.34,1
3336,1,1,135,18,1,0,0,0,0,1,0,2,6.555555555555555,2,109,9,39,70,11,3,1,2,0,67.0,2,4,0,0.9444444444444444,3.8605063546744347,0.0,9.0,0.0,0.5,0.0,-0.30000000000000004,-0.7964,1
3337,1,1,93,14,4,0,0,0,0,1,0,5,5.714285714285714,6,65,4,23,42,4,2,1,2,0,17.8,5,1,1,0.6428571428571429,2.4036080746784894,0.0,2.8,0.0,0.2,0.0,-0.17500000000000002,-0.7579,1
3338,1,1,138,25,1,0,0,0,0,0,1,2,4.56,0,111,2,46,65,7,6,2,2,0,68.5,2,1,2,0.92,2.801917754865117,0.0,12.5,0.0,0.0,0.5,0.1,-0.5859,0
3339,1,1,100,16,2,0,0,0,0,0,0,2,5.3125,0,82,2,32,50,6,3,3,0,0,32.666666666666664,3,1,0,0.9375,3.1082686803168964,0.0,5.333333333333333,0.0,0.0,0.0,0.0,-0.3818,1
3340,0,1,137,19,4,0,0,1,0,1,0,6,6.2105263157894735,3,103,20,35,68,10,3,1,1,0,26.6,5,4,1,0.8947368421052632,3.143365059572829,0.0,3.8,0.0,0.2,0.0,0.0,-0.5994,1
3341,1,1,126,17,1,0,0,0,0,1,1,3,6.411764705882353,1,102,10,37,65,9,3,2,0,0,62.5,2,2,0,0.9411764705882353,3.2884848252718832,0.0,8.5,0.0,0.5,0.5,-0.15555555555555559,-0.2732,1
3342,0,1,90,10,1,1,0,0,0,1,0,3,8.1,1,73,20,24,49,9,0,1,0,0,44.5,2,8,0,0.9,2.7763529744692153,0.0,5.0,0.5,0.5,0.0,0.3,0.296,1
3343,1,1,112,14,1,0,0,0,0,1,0,2,6.928571428571429,3,89,8,31,58,9,2,1,2,0,55.5,2,3,0,0.9285714285714286,3.3087042376572144,0.0,7.0,0.0,0.5,0.0,-0.30000000000000004,-0.7964,0
3344,1,1,114,12,3,0,0,1,0,2,0,6,8.583333333333334,4,87,11,31,56,7,2,2,0,0,27.75,4,2,0,0.6666666666666666,2.2280486512519264,0.0,3.0,0.0,0.5,0.0,0.0,-0.34,1
3345,1,1,95,13,1,4,0,0,0,1,0,6,6.384615384615385,4,70,6,25,45,4,2,2,2,0,47.0,2,1,0,0.9230769230769231,2.42485308637406,0.0,6.5,2.0,0.5,0.0,-0.1,0.0,1
3346,1,1,135,16,4,0,0,1,0,1,0,6,7.4375,1,108,10,38,70,9,4,1,2,0,26.2,5,4,0,0.9375,3.5836739102571786,0.0,3.2,0.0,0.2,0.0,-0.30000000000000004,-0.7964,1
3347,1,1,85,10,2,0,0,0,0,1,0,3,7.6,3,67,7,23,44,5,1,1,1,0,27.666666666666668,3,1,0,0.8,2.6198947779682706,0.0,3.3333333333333335,0.0,0.3333333333333333,0.0,0.15,0.2263,1
3348,0,1,75,10,1,0,0,0,0,1,0,2,6.6,2,59,6,21,38,6,1,3,0,0,37.0,2,3,0,0.9,2.2131196862189473,0.0,5.0,0.0,0.5,0.0,0.0,-0.34,1
3349,0,1,138,22,8,0,0,0,0,0,1,9,5.318181818181818,3,105,6,44,61,4,7,0,4,0,14.444444444444445,9,1,1,0.8181818181818182,3.1254887292896942,0.0,2.4444444444444446,0.0,0.0,0.1111111111111111,0.2,-0.0516,1
3350,1,1,87,11,1,0,0,0,0,1,0,2,7.0,2,69,6,25,44,7,1,2,0,0,43.0,2,3,0,0.8181818181818182,2.635942083775887,0.0,5.5,0.0,0.5,0.0,0.0,0.0,1
3351,1,1,33,3,1,0,0,0,0,1,0,2,10.333333333333334,1,25,3,4,21,3,0,0,0,0,16.0,2,2,0,0.6666666666666666,1.0,0.0,1.5,0.0,0.5,0.0,0.0,-0.34,1
3352,0,1,114,20,0,1,0,0,0,0,0,1,4.75,0,93,10,42,51,10,2,5,0,0,114.0,1,9,0,0.85,2.6538547276163476,0.0,20.0,1.0,0.0,0.0,-0.2,0.0,0
3353,1,1,83,10,2,0,0,0,0,1,0,3,7.4,2,66,7,27,39,6,1,3,0,0,27.0,3,3,0,0.8,2.4369164868619353,0.0,3.3333333333333335,0.0,0.3333333333333333,0.0,0.0,0.0,1
3354,1,1,118,13,2,0,0,2,0,2,0,6,8.153846153846153,8,84,16,22,62,9,1,1,1,0,38.666666666666664,3,2,0,0.6923076923076923,2.634075705820689,0.0,4.333333333333333,0.0,0.6666666666666666,0.0,-0.1,-0.34,1
3355,0,1,82,15,0,2,0,0,0,0,0,2,4.533333333333333,0,66,1,26,40,5,1,1,2,0,82.0,1,0,0,1.0,2.5898195074210397,0.0,15.0,2.0,0.0,0.0,0.35,0.128,1
3356,1,1,114,21,0,0,1,1,0,0,0,2,4.428571428571429,0,91,3,38,53,6,6,1,0,0,114.0,1,0,1,0.8095238095238095,2.729978477855198,1.0,21.0,0.0,0.0,0.0,0.0,-0.25,1
3357,1,1,137,17,1,0,0,4,0,1,0,6,7.117647058823529,10,101,11,34,67,10,2,1,1,0,68.0,2,6,1,0.8823529411764706,3.423603821825315,0.0,8.5,0.0,0.5,0.0,0.0,-0.34,1
3358,0,1,72,13,0,0,0,0,0,0,0,0,4.615384615384615,2,58,4,25,33,4,3,2,0,0,72.0,1,2,0,0.9230769230769231,2.4084537135305384,0.0,13.0,0.0,0.0,0.0,0.0,0.3182,0
3359,1,1,136,23,4,0,0,0,0,1,0,5,4.956521739130435,2,103,12,36,67,11,5,3,0,0,26.4,5,5,1,0.8260869565217391,2.9392521348647334,0.0,4.6,0.0,0.2,0.0,0.0,-0.3612,1
3360,1,1,86,10,1,0,0,0,0,1,0,2,7.7,2,70,5,24,46,5,2,2,0,0,42.5,2,2,0,0.9,2.4200698725008802,0.0,5.0,0.0,0.5,0.0,-0.15555555555555559,0.0,1
3361,0,1,136,20,4,0,0,0,0,1,0,5,5.85,0,108,17,44,64,8,5,3,2,0,26.4,5,3,1,0.95,3.019286787323284,0.0,4.0,0.0,0.2,0.0,-0.008333333333333331,-0.4588,1
3362,1,1,122,20,0,0,0,2,0,0,0,2,5.15,2,98,6,43,55,9,2,3,2,0,122.0,1,3,1,0.9,3.2714925092427203,0.0,20.0,0.0,0.0,0.0,0.13636363636363635,-0.2732,1
3363,0,1,87,11,1,0,0,0,0,1,1,3,7.0,0,71,13,26,45,7,1,3,0,0,43.0,2,2,0,1.0,2.803411781045699,0.0,5.5,0.0,0.5,0.5,0.0,-0.4588,0
3364,1,1,77,9,2,0,0,0,0,1,0,3,7.666666666666667,0,63,9,24,39,5,1,1,1,0,25.0,3,2,1,1.0,2.4160109330777857,0.0,3.0,0.0,0.3333333333333333,0.0,-0.125,0.0,1
3365,1,1,139,20,4,0,0,0,0,1,0,5,6.0,2,109,14,43,66,10,3,3,0,1,27.0,5,5,0,0.95,3.4251422027113754,0.0,4.0,0.0,0.2,0.0,0.5,0.0,1
3366,1,1,74,9,1,0,0,0,0,1,0,2,7.333333333333333,0,61,13,23,38,6,1,2,0,0,36.5,2,2,0,1.0,2.6254645095342193,0.0,4.5,0.0,0.5,0.0,0.0,-0.4588,1
3367,0,1,107,11,2,0,0,0,0,2,0,4,8.818181818181818,5,82,60,23,59,10,0,0,0,0,35.0,3,8,0,0.7272727272727273,2.6042512611513384,0.0,3.6666666666666665,0.0,0.6666666666666666,0.0,0.0,-0.5994,1
3368,0,1,119,12,3,0,0,0,0,2,1,6,9.0,5,89,14,29,60,7,1,1,2,0,29.0,4,1,0,0.75,2.7710770425609645,0.0,3.0,0.0,0.5,0.25,-0.125,0.0,1
3369,1,1,137,19,1,0,0,0,0,1,2,4,6.2631578947368425,1,111,4,44,67,10,2,2,1,0,68.0,2,1,1,0.9473684210526315,2.951388799944649,0.0,9.5,0.0,0.5,1.0,0.0,-0.5859,1
3370,1,1,139,23,1,0,0,0,0,0,0,1,5.086956521739131,0,114,6,45,69,9,5,4,2,0,69.0,2,5,1,1.0,3.958369990365099,0.0,11.5,0.0,0.0,0.0,0.1,-0.25,1
3371,1,1,137,12,3,0,0,2,0,1,0,6,10.5,3,112,15,41,71,10,1,1,0,0,33.5,4,8,0,0.9166666666666666,3.134812347404018,0.0,3.0,0.0,0.25,0.0,-0.3,0.0,1
3372,0,1,133,15,1,0,0,0,0,1,0,2,7.933333333333334,1,111,7,44,67,8,3,2,1,0,66.0,2,0,0,0.9333333333333333,3.2763619084852342,0.0,7.5,0.0,0.5,0.0,0.0,0.0,1
3373,1,1,137,27,0,0,0,0,0,0,0,0,4.111111111111111,0,109,11,48,61,8,5,1,3,0,137.0,1,2,1,0.8148148148148148,3.2609245958140427,0.0,27.0,0.0,0.0,0.0,0.0707142857142857,-0.0258,1
3374,1,1,128,16,2,1,0,0,0,1,1,5,7.0625,1,104,11,38,66,9,3,2,0,0,42.0,3,7,0,0.875,2.9701965184007397,0.0,5.333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.1,0.2732,1
3375,1,1,80,11,1,0,0,0,0,1,0,2,6.363636363636363,2,62,7,23,39,8,1,0,1,0,39.5,2,3,0,0.8181818181818182,2.967365999541086,0.0,5.5,0.0,0.5,0.0,0.0,-0.2732,1
3376,1,1,136,19,4,0,0,0,0,1,1,6,6.2105263157894735,2,106,15,41,65,9,4,3,2,0,26.4,5,4,0,0.8947368421052632,3.0205726061193374,0.0,3.8,0.0,0.2,0.2,0.1,-0.4588,1
3377,1,1,132,21,1,0,1,0,0,0,3,5,5.333333333333333,0,103,6,43,60,7,4,2,2,0,65.5,2,2,0,0.8571428571428571,3.242400939408245,0.5,10.5,0.0,0.0,1.5,0.13636363636363635,0.0,0
3378,1,1,131,16,2,1,0,0,0,1,1,5,7.25,0,108,8,41,67,6,4,2,1,0,43.0,3,1,0,1.0,3.1369779472523094,0.0,5.333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,-0.4588,1
3379,1,1,136,16,1,0,0,1,0,1,0,3,7.5625,1,108,14,42,66,11,3,1,0,0,67.5,2,7,0,0.875,3.5598062259861294,0.0,8.0,0.0,0.5,0.0,-0.06666666666666667,0.0772,1
3380,1,1,135,20,4,0,0,0,0,1,0,5,5.8,1,106,19,38,68,9,2,4,1,0,26.2,5,4,0,0.9,3.538138190840375,0.0,4.0,0.0,0.2,0.0,0.1,0.0,1
3381,1,1,127,18,2,0,0,0,0,1,0,3,6.111111111111111,2,102,6,37,65,7,4,3,1,0,41.666666666666664,3,2,2,0.8888888888888888,3.3041421808341767,0.0,6.0,0.0,0.3333333333333333,0.0,0.26666666666666666,0.0516,1
3382,1,1,111,18,4,0,0,0,0,0,1,5,5.222222222222222,0,89,3,36,53,6,5,0,2,0,21.4,5,1,0,0.8888888888888888,3.060985624849037,0.0,3.6,0.0,0.0,0.2,0.5800000000000001,0.9423,0
3383,1,1,112,19,0,0,0,0,0,0,0,0,4.947368421052632,1,93,0,35,58,5,4,2,1,0,112.0,1,0,0,0.9473684210526315,3.0928401995463304,0.0,19.0,0.0,0.0,0.0,0.0,-0.1779,0
3384,1,1,105,14,1,0,0,1,0,1,0,3,6.571428571428571,7,79,10,26,53,7,1,2,1,0,52.0,2,4,0,0.8571428571428571,2.626369074620359,0.0,7.0,0.0,0.5,0.0,-0.051851851851851864,0.0,1
3385,1,1,104,12,1,0,0,1,0,1,1,4,7.75,2,84,20,29,55,10,0,1,0,0,51.5,2,8,0,0.9166666666666666,2.979123679868365,0.0,6.0,0.0,0.5,0.5,0.0,0.4215,0
3386,1,1,139,22,0,0,0,3,0,0,0,3,5.363636363636363,0,115,17,43,72,10,5,4,2,0,139.0,1,5,0,1.0,3.5532577435107755,0.0,22.0,0.0,0.0,0.0,0.0,-0.1531,1
3387,1,1,126,14,2,0,0,0,0,2,0,4,8.071428571428571,2,98,17,38,60,9,1,2,1,0,41.333333333333336,3,3,0,0.8571428571428571,2.970806525394993,0.0,4.666666666666667,0.0,0.6666666666666666,0.0,0.0,-0.4588,1
3388,1,1,92,9,2,0,0,0,0,2,0,4,9.333333333333334,4,69,14,24,45,6,1,2,0,0,30.0,3,1,0,0.7777777777777778,2.2282297224410166,0.0,3.0,0.0,0.6666666666666666,0.0,0.0,0.0,1
3389,1,1,137,22,1,0,0,0,0,1,0,2,5.2727272727272725,1,109,11,40,69,11,1,3,3,0,68.0,2,5,0,0.9545454545454546,3.5776477163344502,0.0,11.0,0.0,0.5,0.0,0.25555555555555554,0.1027,1
3390,1,1,138,18,4,0,0,1,0,2,0,7,6.722222222222222,10,98,15,34,64,11,1,4,0,0,26.8,5,4,0,0.7222222222222222,2.9540810198261647,0.0,3.6,0.0,0.4,0.0,0.11818181818181818,-0.7003,1
3391,0,1,73,8,1,0,0,0,0,1,0,2,8.25,1,60,9,21,39,7,1,0,0,0,36.0,2,2,0,0.875,2.4232502603961024,0.0,4.0,0.0,0.5,0.0,0.0,-0.34,1
3392,0,1,95,17,0,3,0,0,0,0,0,3,4.647058823529412,0,74,4,32,42,4,3,1,1,0,95.0,1,0,0,0.8823529411764706,2.5983347465616102,0.0,17.0,3.0,0.0,0.0,-0.45,-0.6597,0
3393,1,1,140,21,4,0,0,0,0,0,2,6,5.714285714285714,0,114,4,50,64,7,3,3,1,0,27.2,5,2,0,0.9047619047619048,3.2708197599215234,0.0,4.2,0.0,0.0,0.4,0.39999999999999997,0.1027,0
3394,1,1,114,19,1,0,0,1,0,0,0,2,5.052631578947368,0,93,2,36,57,7,3,2,2,0,56.5,2,0,1,0.9473684210526315,3.4045132524682424,0.0,9.5,0.0,0.0,0.0,0.0,-0.6124,0
3395,1,1,100,13,1,0,0,1,0,1,0,3,6.769230769230769,0,81,14,27,54,8,2,2,0,0,49.5,2,4,0,0.9230769230769231,3.0993746474926276,0.0,6.5,0.0,0.5,0.0,0.0,-0.2263,1
3396,1,1,95,11,2,0,0,1,0,2,0,5,7.7272727272727275,5,69,10,26,43,9,0,1,1,0,31.0,3,4,0,0.8181818181818182,2.806309021769061,0.0,3.6666666666666665,0.0,0.6666666666666666,0.0,0.0,-0.34,1
3397,1,1,54,10,0,0,0,0,0,0,0,0,4.5,0,44,3,18,26,2,3,1,1,0,54.0,1,1,0,1.0,2.6075405172242743,0.0,10.0,0.0,0.0,0.0,0.13636363636363635,0.0,0
3398,0,1,138,23,1,0,0,1,0,1,0,3,5.0,3,105,30,39,66,14,3,1,0,0,68.5,2,12,0,0.8695652173913043,3.1335151535304275,0.0,11.5,0.0,0.5,0.0,0.5,0.6908,0
3399,0,1,78,12,2,0,0,0,0,0,1,3,5.583333333333333,0,64,5,25,39,3,2,1,2,0,25.333333333333332,3,1,0,1.0,2.7538590030116827,0.0,4.0,0.0,0.0,0.3333333333333333,-0.6999999999999998,-0.5106,0
3400,1,1,124,18,3,0,0,0,0,2,0,5,5.944444444444445,6,87,9,30,57,8,1,2,2,0,30.25,4,1,0,0.7777777777777778,2.8074693487523463,0.0,4.5,0.0,0.5,0.0,0.8,0.5859,0
3401,1,1,84,7,2,0,0,0,0,2,0,4,11.142857142857142,2,66,14,17,49,5,1,0,0,0,27.333333333333332,3,2,1,0.8571428571428571,2.214951102840864,0.0,2.3333333333333335,0.0,0.6666666666666666,0.0,0.0,0.0,0
3402,0,1,131,25,5,0,1,0,0,0,1,7,4.28,1,97,9,42,55,8,5,1,1,0,21.0,6,4,1,0.88,3.1003469729932203,0.16666666666666666,4.166666666666667,0.0,0.0,0.16666666666666666,0.42500000000000004,0.0772,0
3403,1,1,99,18,3,0,0,0,0,0,2,5,4.555555555555555,0,75,0,30,45,5,4,1,2,0,24.0,4,1,1,0.8888888888888888,2.9239613751483846,0.0,4.5,0.0,0.0,0.5,0.1,0.5574,0
3404,1,1,138,19,1,1,1,2,0,1,0,6,6.2631578947368425,3,107,6,41,66,7,6,1,1,0,68.5,2,2,0,0.8947368421052632,2.817597497046311,0.5,9.5,0.5,0.5,0.0,0.0,0.2023,0
3405,1,1,61,9,2,0,0,0,0,0,0,2,5.888888888888889,0,51,4,18,33,3,2,1,1,0,19.666666666666668,3,1,0,1.0,2.192709149557008,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0
3406,0,1,96,20,0,0,2,0,0,0,0,2,3.85,0,75,1,29,46,4,3,5,1,0,96.0,1,0,1,0.95,2.4103795600434696,2.0,20.0,0.0,0.0,0.0,-0.049999999999999996,0.1027,0
3407,1,1,111,24,2,0,4,0,0,0,0,6,3.6666666666666665,0,78,3,29,49,9,5,3,0,0,36.333333333333336,3,2,2,0.8333333333333334,3.260699349895704,1.3333333333333333,8.0,0.0,0.0,0.0,-0.13333333333333333,0.7717,0
3408,1,1,68,13,0,0,0,0,0,0,0,0,4.3076923076923075,0,56,3,22,34,3,3,4,0,0,68.0,1,1,0,0.9230769230769231,2.4150239961260294,0.0,13.0,0.0,0.0,0.0,0.2,0.0,0
3409,1,1,95,13,2,0,3,0,0,1,0,6,6.384615384615385,1,73,9,24,49,6,3,1,0,0,31.0,3,2,1,0.9230769230769231,2.214135290754578,1.0,4.333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,1
3410,0,1,43,10,0,0,2,0,0,0,0,2,3.4,0,32,0,16,16,3,3,2,0,0,43.0,1,0,1,0.9,2.1377552659234125,2.0,10.0,0.0,0.0,0.0,0.0,0.3612,0
3411,1,1,107,15,1,0,0,0,0,1,0,2,6.2,0,88,15,26,62,12,0,0,0,0,53.0,2,11,0,0.9333333333333333,3.119771099931359,0.0,7.5,0.0,0.5,0.0,0.0,0.0,1
3412,1,1,33,7,0,0,0,0,0,0,0,0,3.857142857142857,0,27,0,12,15,3,1,1,0,0,33.0,1,0,1,1.0,1.9934691158606461,0.0,7.0,0.0,0.0,0.0,0.6,0.5994,0
3413,1,1,121,19,4,0,0,1,0,1,0,6,5.421052631578948,3,89,8,31,58,5,6,1,0,0,23.4,5,2,1,0.8947368421052632,3.1294948393410547,0.0,3.8,0.0,0.2,0.0,0.0,0.2617,0
3414,0,1,138,23,1,0,0,1,0,1,0,3,5.0,0,108,30,41,67,14,3,1,0,0,68.5,2,12,0,0.9130434782608695,3.2760926605153573,0.0,11.5,0.0,0.5,0.0,0.5,0.6908,0
3415,1,1,117,13,1,0,0,0,0,0,0,1,8.076923076923077,0,102,11,42,60,5,2,2,1,0,58.0,2,1,0,0.9230769230769231,2.1137355947940657,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0
3416,1,1,107,13,1,0,0,2,0,1,0,4,7.3076923076923075,5,83,12,28,55,7,3,1,0,0,53.0,2,5,0,0.8461538461538461,2.7549474312797395,0.0,6.5,0.0,0.5,0.0,0.0,0.0,0
3417,1,1,25,5,0,0,4,0,0,0,0,4,4.2,0,16,1,8,8,2,1,1,0,0,25.0,1,0,1,0.8,1.3905770481890707,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0
3418,0,1,138,23,1,0,0,1,0,1,0,3,5.0,2,106,27,38,68,14,3,1,0,0,68.5,2,12,0,0.8695652173913043,3.1335151535304275,0.0,11.5,0.0,0.5,0.0,0.5,0.6908,0
3419,1,1,26,5,0,0,0,0,0,0,0,0,4.4,0,22,1,9,13,3,0,0,0,0,26.0,1,0,0,1.0,1.999711089040662,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0
3420,1,1,76,11,3,0,0,0,0,0,3,6,6.0,0,59,4,23,36,5,2,0,0,0,18.25,4,2,1,1.0,2.776397831165239,0.0,2.75,0.0,0.0,0.75,0.0,0.0,0
3421,0,1,130,24,2,0,0,0,0,0,0,2,4.458333333333333,0,105,5,40,65,7,4,4,1,0,42.666666666666664,3,3,0,0.875,3.4201926354851278,0.0,8.0,0.0,0.0,0.0,-0.17152777777777778,-0.4404,0
3422,0,1,49,8,3,0,0,0,0,0,1,4,5.25,0,36,1,15,21,3,1,1,1,0,11.5,4,0,0,1.0,1.970832470692823,0.0,2.0,0.0,0.0,0.25,-0.175,-0.3612,1
3423,1,1,94,20,1,0,0,0,0,0,0,1,3.75,0,74,2,32,42,5,7,1,0,0,46.5,2,1,2,0.9,2.9172344979020464,0.0,10.0,0.0,0.0,0.0,-0.5,-0.4588,0
