,hasLocation,hasKeyword,tweetNumberOfChars,numberOfWords,numEx,numAt,numHash,numQ,numPeriod,numComma,numLinks,numPunc,avgCharsPerWord,numNumericTweet,numLettersTweet,numUpperTweet,numVowelsTweet,numConsonantsTweet,numNouns,numVerbs,numPrep,numAdj,numAdv,sentimentText,sentimentVader,target
3434,0,1,111,20,2,1,0,0,0,0,0,3,4.6,0,89,3,34,55,6,4,2,2,0,0.033333333333333326,0.128,0
3435,0,1,87,13,1,0,0,0,0,1,0,2,5.769230769230769,2,66,4,22,44,5,3,2,0,0,0.0,0.0,1
3436,1,1,139,23,2,0,0,2,0,0,0,4,5.086956521739131,1,112,10,43,69,7,4,3,1,0,0.5,0.0772,0
3437,1,1,125,19,3,0,0,0,0,1,0,4,5.631578947368421,5,93,7,37,56,8,2,2,2,0,-0.5,-0.6113,1
3438,1,1,133,19,1,0,4,1,0,1,0,7,6.052631578947368,1,100,11,32,68,10,2,2,1,0,-0.3,-0.3612,0
3439,1,1,46,6,1,0,0,1,0,0,0,2,6.833333333333333,4,35,3,13,22,1,2,0,0,0,-0.4,-0.4767,1
3440,0,1,146,19,1,14,0,2,7,1,0,25,6.684210526315789,3,96,13,35,61,13,1,2,0,0,-0.95367431640625,0.7736,0
3441,0,1,79,10,1,0,0,0,0,1,0,2,7.0,2,63,10,19,44,7,0,1,0,0,0.0,0.0,1
3442,1,1,138,21,3,0,3,0,0,1,0,7,5.619047619047619,10,93,9,31,62,8,3,3,3,0,0.16666666666666666,0.0,1
3443,1,1,137,29,2,0,0,0,0,0,0,2,3.7586206896551726,0,107,4,41,66,5,9,3,2,0,-0.2318181818181818,0.5574,0
3444,1,1,79,10,1,0,0,0,0,1,0,2,7.0,3,62,12,19,43,7,0,1,0,0,0.0,0.0,0
3445,0,1,92,10,1,0,2,0,0,1,0,4,8.3,2,74,22,23,51,3,1,0,3,0,-0.1875,0.6003,0
3446,1,1,132,18,3,0,1,0,0,2,0,6,6.388888888888889,8,95,11,29,66,7,2,1,2,0,0.1,-0.4939,1
3447,1,1,76,14,2,0,0,0,0,0,0,2,4.5,0,61,9,22,39,7,2,0,0,0,0.0,0.0,0
3448,0,1,139,27,0,0,0,0,0,0,0,0,4.185185185185185,0,112,2,42,70,7,6,5,1,0,0.0,0.3412,0
3449,0,1,140,21,0,0,0,0,0,0,0,0,5.571428571428571,0,112,1,43,69,7,4,3,2,0,0.0,0.5106,0
3450,1,1,108,21,6,0,0,0,0,0,0,6,4.190476190476191,0,81,3,34,47,4,5,3,1,0,0.0,0.0,0
3451,0,1,79,10,1,0,0,0,0,1,0,2,7.0,2,63,14,20,43,7,0,1,0,0,0.0,0.0,0
3452,0,1,76,8,1,0,1,2,0,1,0,5,8.625,7,53,6,19,34,4,2,1,0,0,0.0,0.0,0
3453,1,1,36,6,0,0,0,0,0,0,0,0,5.166666666666667,0,29,0,13,16,4,1,0,1,0,0.0,0.0,0
3454,1,1,52,8,1,0,0,1,0,0,0,2,5.625,4,39,2,11,28,4,0,0,1,0,-0.30000000000000004,0.1027,0
3455,1,1,100,17,0,7,0,0,0,0,0,7,4.9411764705882355,0,76,1,28,48,6,3,2,0,0,0.05,0.0,0
3456,1,1,76,14,1,0,0,1,0,0,0,2,4.5,0,57,4,20,37,4,4,0,0,0,0.0,-0.2263,0
3457,1,1,132,24,2,0,0,0,0,0,0,2,4.541666666666667,0,107,3,41,66,9,3,3,3,0,0.0,-0.296,1
3458,0,1,130,22,3,0,0,1,2,0,0,6,4.909090909090909,0,99,7,37,62,8,3,2,3,0,0.26875,0.5696,0
3459,1,1,24,5,0,0,0,0,0,0,0,0,4.0,0,20,1,8,12,1,2,0,1,0,0.0,-0.0516,0
3460,0,1,131,22,3,0,0,1,0,0,0,4,5.0,0,99,5,40,59,8,3,4,1,0,0.0,-0.0772,0
3461,0,1,140,21,0,0,0,0,0,0,0,0,5.571428571428571,0,112,1,43,69,7,4,3,2,0,0.0,0.5106,0
3462,1,1,115,21,0,0,0,0,0,0,0,0,4.523809523809524,0,95,0,31,64,4,7,1,1,0,-0.1,-0.6915,1
3463,1,1,63,8,0,0,0,2,0,0,0,2,6.75,0,49,4,18,31,4,1,0,0,0,0.0,-0.5423,0
3464,0,1,75,11,1,0,3,0,0,1,0,5,5.909090909090909,2,55,11,15,40,8,1,1,1,0,0.125,-0.6249,0
3465,0,1,136,16,4,0,4,0,0,1,0,9,7.5625,7,102,6,34,68,10,3,2,0,0,0.0,-0.1779,1
3466,0,1,137,24,6,0,0,1,0,0,0,7,4.75,4,100,8,37,63,7,6,1,2,0,0.3,0.8271,0
3467,0,1,139,24,3,0,1,1,0,0,0,5,4.791666666666667,0,110,19,39,71,9,3,3,3,0,0.09814814814814814,-0.3182,0
3468,1,1,139,16,2,0,0,0,0,2,0,4,7.75,5,105,20,30,75,12,1,1,1,0,0.24318181818181817,0.0,0
3469,1,1,103,14,1,0,0,0,0,1,0,2,6.428571428571429,0,84,12,28,56,10,2,1,0,0,0.0,0.0,1
3470,0,1,135,18,2,0,0,0,0,2,0,4,6.555555555555555,3,101,20,32,69,11,0,1,0,0,0.2,0.128,1
3471,0,1,84,10,1,0,0,0,0,1,0,2,7.5,2,66,9,20,46,6,2,1,1,0,0.0,0.0,1
3472,0,1,131,18,2,0,0,0,1,1,0,4,6.333333333333333,3,104,14,34,70,10,1,3,1,0,0.15833333333333333,0.4753,1
3473,1,1,92,12,4,0,0,0,0,1,0,5,6.75,3,70,8,23,47,5,0,4,2,0,0.0,-0.4019,1
3474,1,1,101,16,1,0,0,1,0,1,0,3,5.375,6,73,15,29,44,8,1,1,1,0,0.2333333333333333,0.6249,1
3475,0,1,98,11,1,0,0,0,0,1,0,2,8.0,1,80,12,32,48,8,0,1,2,0,0.21428571428571427,0.0,1
3476,1,1,73,14,3,0,0,0,0,0,0,3,4.285714285714286,0,55,1,22,33,3,2,1,3,0,-0.07500000000000001,0.0,0
3477,0,1,113,23,3,0,1,0,0,0,0,4,3.8260869565217392,8,62,12,23,39,16,1,1,0,0,0.3333333333333333,-0.4404,1
3478,0,1,61,14,1,0,0,0,0,0,0,1,3.4285714285714284,0,47,47,20,27,14,0,0,0,0,0.0,0.4019,1
3479,0,1,116,13,2,0,0,0,0,2,0,4,8.0,3,89,16,23,66,9,1,2,0,0,0.13636363636363635,0.0,1
3480,1,1,137,14,1,0,0,0,0,1,0,2,8.857142857142858,4,110,21,39,71,11,1,1,1,0,0.0,0.0,1
3481,0,1,117,16,1,0,2,0,0,1,0,4,6.25,7,84,14,33,51,9,0,3,1,0,0.0,-0.5994,1
3482,1,1,76,13,0,4,0,1,0,0,0,5,4.923076923076923,1,58,2,23,35,5,2,0,2,0,0.0,0.0,0
3483,0,1,97,14,3,0,0,0,0,0,0,3,6.0,0,80,14,35,45,10,2,0,0,0,0.016666666666666666,0.0,0
3484,0,1,128,18,2,0,0,0,0,1,0,3,6.166666666666667,1,102,15,33,69,10,1,2,2,0,-0.25,0.6124,0
3485,0,1,71,14,1,0,0,1,0,0,0,2,4.142857142857143,2,54,3,26,28,2,4,1,0,0,0.0,0.2263,1
3486,1,1,121,17,4,0,0,0,0,1,0,5,6.176470588235294,1,95,15,34,61,9,0,4,0,0,0.0,0.0,1
3487,1,1,92,16,0,2,0,1,0,0,0,3,4.8125,0,74,7,29,45,7,2,0,3,1,0.12857142857142856,-0.8382,0
3488,1,1,58,8,1,0,0,1,0,0,0,2,6.375,0,48,3,16,32,4,1,1,0,0,0.475,0.7269,1
3489,0,1,139,16,2,0,0,0,0,2,0,4,7.75,7,103,20,28,75,12,1,1,1,0,0.24318181818181817,0.0,0
3490,1,1,94,12,1,0,0,0,0,1,0,2,6.916666666666667,0,77,9,26,51,9,1,2,0,0,0.0,0.0,1
3491,0,1,149,11,1,0,1,8,1,1,0,12,11.363636363636363,4,103,10,30,73,8,1,0,2,0,0.0,0.0,0
3492,0,1,95,12,0,0,0,0,0,0,0,0,7.0,0,83,5,31,52,6,1,1,4,0,0.25,0.2023,0
3493,1,1,139,16,2,0,0,0,0,2,0,4,7.75,9,101,19,28,73,12,1,1,1,0,0.24318181818181817,0.0,0
3494,1,1,139,16,2,0,0,0,0,2,0,4,7.75,7,103,17,28,75,12,1,1,1,0,0.24318181818181817,0.0,0
3495,0,1,124,18,1,0,2,0,0,1,0,4,5.944444444444445,3,84,16,26,58,9,2,1,0,0,0.0,-0.0402,0
3496,0,1,26,3,0,0,0,0,0,0,0,0,8.0,0,24,0,9,15,3,0,0,0,0,0.0,0.0,1
3497,1,1,114,17,1,1,1,0,0,1,0,4,5.647058823529412,4,82,14,35,47,11,0,2,1,0,0.23484848484848483,0.6808,0
3498,1,1,89,10,3,0,0,0,0,2,0,5,8.0,5,64,8,19,45,4,1,1,1,0,0.0,0.0,1
3499,0,1,132,26,0,2,0,0,0,0,0,2,4.115384615384615,0,105,1,45,60,10,5,3,1,0,-0.6999999999999998,0.6553,0
3500,0,1,120,15,2,0,0,0,1,2,0,5,7.066666666666666,3,89,19,25,64,7,2,3,0,0,0.0,0.0,0
3501,1,1,139,16,2,0,0,0,0,2,0,4,7.75,3,107,22,27,80,12,1,1,1,0,0.24318181818181817,0.0,0
3502,1,1,134,20,4,0,0,0,1,1,0,6,5.6,14,87,24,34,53,12,2,0,0,0,0.0,0.0,1
3503,0,1,76,10,0,0,0,0,0,0,0,0,6.7,0,65,5,22,43,5,2,1,1,0,0.0,0.0,1
3504,0,1,129,16,3,0,2,0,1,1,0,7,6.875,3,95,7,31,64,6,3,1,0,0,0.0,0.1511,0
3505,0,1,139,20,1,0,0,0,0,1,0,2,6.0,2,111,10,40,71,8,2,4,1,0,0.25,0.0772,0
3506,1,1,134,20,1,0,0,0,0,0,0,1,5.75,0,113,3,48,65,7,4,2,0,0,0.0,0.0,0
3507,0,1,126,14,2,0,0,0,0,2,0,4,8.071428571428571,3,100,21,27,73,11,1,2,0,0,0.0,0.0,0
3508,1,1,31,6,0,0,0,1,0,0,0,1,4.333333333333333,0,24,4,10,14,3,1,0,0,0,0.0,0.4824,0
3509,0,1,82,6,2,0,0,0,0,2,0,4,12.833333333333334,3,64,10,18,46,4,0,1,1,0,0.0,0.0,0
3510,1,1,119,16,1,0,0,0,0,1,0,2,6.5,5,92,19,30,62,10,2,0,0,0,0.0,0.0,0
3511,1,1,117,15,1,0,0,0,0,1,0,2,6.8,0,97,9,32,65,6,2,4,2,0,0.0,0.0772,1
3512,1,1,135,16,4,0,0,0,0,1,0,5,7.5,2,109,6,37,72,10,2,0,1,1,-0.4333333333333333,-0.296,1
3513,0,1,136,21,2,0,3,1,0,1,0,7,5.523809523809524,1,104,10,37,67,7,3,5,3,0,-0.13333333333333333,0.3182,0
3514,1,1,116,14,2,0,2,0,0,2,0,6,7.357142857142857,6,85,12,27,58,6,1,3,1,0,0.0,0.0,1
3515,0,1,132,15,3,0,0,0,0,2,0,5,7.866666666666666,1,103,14,38,65,7,1,1,2,0,0.5,0.2144,1
3516,1,1,136,18,4,0,2,0,0,1,0,7,6.611111111111111,3,105,18,35,70,12,2,1,1,0,-0.23055555555555554,-0.34,1
3517,1,1,130,20,1,0,0,1,0,0,0,2,5.55,3,103,7,37,66,9,5,0,2,0,0.0,0.2584,0
3518,1,1,130,21,2,0,0,1,0,1,0,4,5.238095238095238,1,102,16,37,65,10,2,2,3,0,0.47878787878787876,0.6249,0
3519,1,1,140,17,2,0,0,0,0,2,0,4,7.294117647058823,1,110,31,38,72,12,0,2,0,0,0.0,0.34,1
3520,0,1,124,12,2,0,0,0,0,2,0,4,9.416666666666666,4,97,19,26,71,11,0,0,0,0,0.0,0.0,0
3521,0,1,104,12,1,0,0,0,0,1,0,2,7.75,1,83,19,28,55,7,1,1,1,0,0.0,-0.1531,1
3522,1,1,75,8,1,0,0,0,0,1,0,2,8.5,3,59,9,19,40,5,1,1,0,0,0.0,0.0,1
3523,1,1,93,13,1,0,2,0,0,1,0,4,6.230769230769231,5,69,12,24,45,5,1,3,1,0,0.0,0.0,1
3524,1,1,109,14,1,0,0,0,0,1,0,2,6.857142857142857,1,89,12,24,65,10,2,2,0,0,0.0,-0.6369,0
3525,1,1,134,16,3,0,1,0,0,2,0,6,7.4375,3,104,33,30,74,11,2,1,0,0,0.2857142857142857,0.0,1
3526,1,1,135,14,2,0,0,0,0,1,0,3,8.714285714285714,1,115,7,40,75,7,2,3,1,0,-0.9,-0.6115,1
3527,1,1,136,18,2,0,0,0,0,1,0,3,6.444444444444445,9,98,14,36,62,11,1,2,0,0,0.0,0.0,0
3528,0,1,113,16,1,0,0,0,0,1,0,2,6.125,2,88,11,34,54,11,1,0,1,0,0.0,0.0,0
3529,0,1,113,16,1,0,0,0,0,1,0,2,6.125,1,89,12,35,54,11,1,0,1,0,0.0,0.0,0
3530,1,1,140,17,1,0,0,0,0,1,0,2,7.294117647058823,1,113,11,37,76,13,0,1,0,0,1.0,0.765,1
3531,0,1,112,14,4,0,0,1,0,1,0,6,7.071428571428571,0,89,18,33,56,8,2,2,1,0,0.0,-0.7351,0
3532,1,1,61,8,1,0,1,0,0,1,0,3,6.625,1,46,19,13,33,6,0,0,1,0,0.35,0.4215,0
3533,0,1,138,18,4,0,0,0,0,1,0,5,6.722222222222222,2,107,16,34,73,11,4,1,0,0,0.0,0.0,0
3534,1,1,137,20,2,0,0,0,0,1,0,3,5.9,4,104,7,35,69,7,3,3,1,0,0.0,0.0,0
3535,0,1,113,16,1,0,0,0,0,1,0,2,6.125,0,90,8,35,55,11,1,0,1,0,0.0,0.0,0
3536,1,1,108,15,1,0,0,0,0,1,0,2,6.266666666666667,1,84,19,26,58,11,1,1,0,0,0.25,0.0,0
3537,1,1,132,16,3,0,1,1,0,2,0,7,7.3125,2,99,12,33,66,5,4,0,4,0,0.5,0.6124,0
3538,1,1,130,21,2,0,0,0,0,1,0,3,5.238095238095238,1,99,12,42,57,7,8,1,0,0,0.0,-0.128,0
3539,0,1,135,16,4,0,0,0,0,1,0,5,7.5,1,105,14,41,64,9,1,1,2,0,0.0,-0.8779,1
3540,1,1,47,8,0,2,0,1,0,0,0,3,5.0,3,33,3,12,21,2,2,0,2,0,0.0,-0.644,0
3541,1,1,87,9,4,0,0,0,0,1,0,5,8.777777777777779,1,68,7,27,41,6,1,1,0,0,0.0,-0.8779,1
3542,1,1,138,14,2,0,1,0,0,2,0,5,8.928571428571429,1,109,10,40,69,7,2,1,2,0,0.0,-0.8519,1
3543,0,1,94,15,0,0,0,0,0,0,0,0,5.333333333333333,0,72,3,24,48,4,3,1,2,0,-0.025,0.0258,0
3544,0,1,138,23,2,1,0,0,0,1,0,4,5.043478260869565,5,102,10,38,64,5,5,1,3,1,0.3333333333333333,-0.5423,0
3545,1,1,44,8,0,0,0,0,0,0,0,0,4.625,0,37,1,15,22,5,0,1,1,0,0.0,0.3612,0
3546,1,1,75,16,0,0,0,0,0,0,0,0,3.5625,1,51,9,20,31,9,0,1,3,0,0.5,0.4215,0
3547,0,1,92,10,1,0,0,0,0,1,0,2,8.3,2,74,5,31,43,5,2,1,1,0,0.0,-0.8779,1
3548,0,1,141,22,1,0,0,1,0,0,0,2,5.454545454545454,1,113,1,47,66,9,5,1,4,0,-0.125,-0.802,0
3549,1,1,140,19,5,0,0,0,0,2,0,7,6.421052631578948,2,107,17,37,70,7,4,2,0,0,0.0,0.0,1
3550,1,1,136,20,3,0,0,0,0,1,0,4,5.85,0,110,32,35,75,12,4,2,0,0,0.0,-0.5905,1
3551,0,1,87,9,4,0,0,0,0,1,0,5,8.777777777777779,0,69,5,28,41,6,1,1,0,0,0.0,-0.8779,1
3552,0,1,123,16,1,0,0,0,0,1,0,2,6.75,1,99,8,43,56,9,2,2,2,0,0.21212121212121213,-0.8779,1
3553,1,1,139,20,1,0,0,0,0,1,0,2,6.0,1,112,12,42,70,8,5,2,1,0,0.5,-0.2023,0
3554,1,1,63,9,1,0,1,0,0,1,0,3,6.111111111111111,1,48,5,15,33,4,2,0,0,0,0.0,0.0,1
3555,1,1,139,20,3,0,4,1,0,1,0,9,6.0,6,100,27,33,67,10,2,2,1,0,0.0,0.4824,0
3556,0,1,92,10,1,0,0,0,0,1,0,2,8.3,2,74,5,29,45,5,2,1,1,0,0.0,-0.8779,1
3557,1,1,120,17,3,0,0,0,0,1,0,4,6.0,0,94,6,31,63,8,2,2,2,0,-0.5,-0.743,1
3558,0,1,137,16,1,0,0,1,0,1,0,3,7.5625,4,111,6,44,67,7,2,1,4,0,-0.125,-0.25,1
3559,1,1,124,12,2,0,0,0,0,2,0,4,9.416666666666666,7,93,9,37,56,8,2,1,0,0,0.0,-0.8779,1
3560,0,1,107,11,3,0,1,0,0,2,0,6,8.636363636363637,11,70,20,22,48,8,0,1,0,0,-0.16666666666666666,0.0,0
3561,1,1,97,9,1,0,0,0,0,1,0,2,9.88888888888889,0,81,12,31,50,5,2,1,1,0,0.0,-0.8779,1
3562,0,1,140,17,2,0,0,0,0,1,0,3,7.294117647058823,2,116,7,43,73,8,3,1,3,0,-0.6,-0.2263,1
3563,1,1,107,12,1,0,0,1,0,1,0,3,8.0,2,86,6,37,49,6,2,2,1,0,0.0,-0.8779,1
3564,1,1,138,24,2,0,0,0,0,0,0,2,4.791666666666667,0,112,3,43,69,6,6,4,3,0,0.06250000000000001,-0.128,1
3565,1,1,115,11,2,0,0,0,0,2,0,4,9.545454545454545,4,89,7,33,56,7,2,1,1,0,0.0,-0.8779,1
3566,0,1,67,10,3,0,0,0,0,0,0,3,5.8,0,55,1,22,33,2,1,1,4,0,0.10000000000000002,0.3102,0
3567,1,1,140,20,1,0,0,1,0,0,0,2,6.05,0,115,6,45,70,7,5,0,0,0,0.0,0.0,1
3568,1,1,135,16,4,0,0,0,0,1,0,5,7.5,2,105,13,42,63,10,2,2,1,0,0.0,-0.8779,1
3569,0,1,73,10,1,0,1,0,0,1,0,3,6.2,1,55,12,19,36,5,1,2,0,0,0.0,0.34,1
3570,1,1,95,11,1,0,0,0,0,1,0,2,7.636363636363637,2,75,6,32,43,6,2,2,0,0,0.0,-0.8779,1
3571,0,1,83,8,1,0,0,2,0,1,0,4,9.5,3,66,14,29,37,8,0,0,0,0,0.0,0.0,0
3572,0,1,92,10,1,0,1,0,0,1,0,3,8.3,0,77,5,31,46,6,2,1,1,0,0.0,-0.8658,1
3573,0,1,93,17,3,0,0,1,0,0,0,4,4.529411764705882,0,73,10,28,45,8,3,3,1,0,0.0,-0.6705,0
3574,1,1,141,22,0,0,0,0,0,0,0,0,5.454545454545454,4,112,3,42,70,10,4,2,0,0,-0.2916666666666667,-0.3818,1
3575,1,1,132,20,1,0,1,1,0,1,0,4,5.65,1,103,17,34,69,8,3,3,1,0,0.0,0.4767,1
3576,0,1,79,13,2,0,0,1,1,0,0,4,5.153846153846154,0,61,5,27,34,7,1,0,1,0,0.0,-0.2575,0
3577,1,1,105,13,1,0,0,0,0,1,0,2,7.153846153846154,2,83,5,35,48,8,1,1,1,0,0.0,-0.8779,1
3578,0,1,136,20,3,0,0,0,0,0,0,3,5.85,4,104,9,36,68,8,3,4,3,0,0.0,-0.7269,1
3579,1,1,79,10,1,0,0,0,0,1,0,2,7.0,0,63,14,20,43,9,0,0,0,0,0.5,-0.5423,0
3580,1,1,134,18,4,0,0,0,0,1,0,5,6.5,4,102,7,36,66,8,2,4,2,0,0.0,-0.6908,1
3581,0,1,64,11,6,0,0,0,0,0,0,6,4.909090909090909,0,46,1,18,28,1,3,0,4,0,-0.3,-0.5859,0
3582,1,1,98,13,1,0,0,0,0,1,0,2,6.615384615384615,1,80,6,28,52,6,1,2,3,0,0.1,-0.5423,1
3583,1,1,79,10,1,0,0,0,0,1,0,2,7.0,1,64,6,23,41,4,3,1,1,0,0.0,-0.7096,1
3584,1,1,48,7,1,10,0,1,0,0,0,12,6.0,0,27,5,10,17,4,0,0,1,0,-0.5,-0.2755,0
3585,1,1,110,14,3,0,0,0,0,2,0,5,6.928571428571429,8,76,9,23,53,7,1,3,1,0,0.1,0.0,1
3586,1,1,82,12,1,0,0,1,0,1,0,3,5.916666666666667,3,60,7,19,41,5,2,2,2,0,0.13636363636363635,-0.6908,0
3587,1,1,90,11,1,0,0,0,0,1,0,2,7.2727272727272725,4,71,7,23,48,7,1,1,1,0,0.0,-0.7351,1
3588,1,1,73,7,1,0,0,1,0,1,0,3,9.571428571428571,2,58,9,17,41,4,0,1,1,0,0.0,0.0,0
3589,1,1,136,20,3,0,0,0,0,0,0,3,5.85,4,104,9,36,68,8,3,4,3,0,0.0,-0.7269,1
3590,1,1,69,11,0,0,0,0,0,0,0,0,5.363636363636363,1,57,4,23,34,5,1,1,1,0,0.0,-0.5423,0
3591,1,1,136,20,3,0,0,0,0,0,0,3,5.85,4,104,9,36,68,8,3,4,3,0,0.0,-0.7269,1
3592,1,1,93,12,1,0,0,1,0,1,0,3,6.833333333333333,0,76,10,27,49,5,2,3,2,0,0.1,-0.8481,1
3593,0,1,137,16,8,0,0,0,0,2,0,10,7.625,3,99,11,30,69,8,1,2,3,0,0.0,-0.7351,1
3594,1,1,74,11,1,0,0,1,0,1,0,3,5.818181818181818,1,57,12,22,35,7,0,2,0,0,0.0,-0.5423,0
3595,1,1,102,12,1,0,0,0,0,1,0,2,7.416666666666667,4,79,6,26,53,5,2,1,3,0,0.0,-0.5423,1
3596,1,1,99,13,1,0,2,0,0,1,0,4,6.6923076923076925,0,79,9,30,49,9,2,1,0,0,0.0,-0.7351,1
3597,0,1,136,20,3,0,0,0,0,0,0,3,5.85,4,104,9,36,68,8,3,4,3,0,0.0,-0.7269,1
3598,1,1,98,14,1,0,0,0,0,1,0,2,6.071428571428571,4,75,17,22,53,9,1,2,1,0,-0.25,-0.9313,1
3599,0,1,118,19,1,0,0,2,0,0,0,3,5.2631578947368425,0,96,2,35,61,7,4,2,3,0,0.5,0.8779,0
3600,0,1,136,20,3,0,0,0,0,0,0,3,5.85,4,104,9,36,68,8,3,4,3,0,0.0,-0.7269,1
3601,1,1,52,9,1,0,0,0,0,0,0,1,4.888888888888889,0,41,1,16,25,2,2,0,3,0,-0.00833333333333336,0.8501,0
3602,1,1,79,10,1,0,0,0,0,1,0,2,7.0,2,63,4,24,39,4,3,1,1,0,0.0,-0.7096,1
3603,0,1,136,20,3,0,0,0,0,0,0,3,5.85,4,104,9,36,68,8,3,4,3,0,0.0,-0.7269,1
3604,1,1,136,20,3,0,0,0,0,0,0,3,5.85,4,104,9,36,68,8,3,4,3,0,0.0,-0.7269,1
3605,0,1,105,21,0,2,0,0,0,0,0,2,3.857142857142857,0,79,2,27,52,5,3,2,0,0,0.0,-0.6681,0
3606,1,1,90,12,1,0,0,0,0,1,0,2,6.583333333333333,2,72,12,24,48,6,2,3,0,0,0.0,-0.6908,1
3607,0,1,61,10,1,0,0,0,0,0,0,1,5.2,0,50,7,18,32,6,1,1,0,0,0.0,-0.6408,0
3608,1,1,16,2,0,0,0,0,0,0,0,0,7.5,0,15,0,6,9,1,0,0,1,0,0.0,-0.128,0
3609,0,1,136,20,4,0,4,0,0,1,0,9,5.85,5,98,8,33,65,12,2,2,3,0,-0.025000000000000005,-0.5994,1
3610,1,1,136,20,3,0,0,0,0,0,0,3,5.85,4,104,9,36,68,8,3,4,3,0,0.0,-0.7269,1
3611,0,1,79,10,1,0,0,0,0,1,0,2,7.0,1,64,7,23,41,4,3,1,1,0,0.0,-0.7096,1
3612,1,1,69,9,1,0,0,0,0,1,0,2,6.777777777777778,5,49,5,15,34,3,1,2,2,0,0.0,-0.6486,1
3613,0,1,136,20,3,0,0,0,0,0,0,3,5.85,4,104,9,36,68,8,3,4,3,0,0.0,-0.7269,1
3614,0,1,136,20,3,0,0,0,0,0,0,3,5.85,4,104,9,36,68,8,3,4,3,0,0.0,-0.7269,1
3615,0,1,79,10,1,0,0,0,0,1,0,2,7.0,0,65,8,26,39,4,3,1,1,0,0.0,-0.7096,1
3616,0,1,103,14,1,0,0,0,0,1,0,2,6.428571428571429,7,74,22,23,51,6,1,2,1,0,0.0,-0.3954,1
3617,1,1,136,21,4,0,2,0,0,1,0,7,5.523809523809524,4,101,14,35,66,10,4,2,2,0,0.1515151515151515,-0.8316,1
3618,1,1,123,18,2,0,2,0,0,1,0,5,5.833333333333333,2,94,8,38,56,7,1,2,2,0,-0.02777777777777779,-0.4019,0
3619,0,1,91,13,1,0,0,0,0,1,0,2,6.076923076923077,3,69,8,21,48,7,0,2,2,0,0.5,-0.4767,0
3620,1,1,135,23,3,1,0,0,0,0,0,4,4.913043478260869,2,106,9,39,67,9,4,1,1,0,0.0,-0.7906,1
3621,1,1,127,17,1,0,0,0,0,1,0,2,6.470588235294118,1,101,4,36,65,7,3,3,2,0,0.3,-0.5994,1
3622,0,1,111,18,2,0,0,2,0,0,0,4,5.222222222222222,0,89,4,37,52,8,4,1,2,0,0.7,0.7748,0
3623,1,1,136,24,2,0,0,0,0,0,0,2,4.708333333333333,3,108,1,44,64,9,3,4,1,0,-0.2,-0.7546,1
3624,1,1,129,24,1,0,0,0,0,1,0,2,4.416666666666667,10,87,4,32,55,6,2,5,4,0,0.11666666666666667,-0.6326,1
3625,1,1,107,12,3,0,1,0,0,2,0,6,8.0,2,81,13,30,51,6,3,0,2,0,0.0,0.0,0
3626,1,1,85,8,1,0,1,0,0,1,0,3,9.5,3,66,4,23,43,4,1,0,3,0,0.2,0.0,1
3627,1,1,135,15,2,0,0,0,0,2,0,4,8.066666666666666,8,100,13,31,69,8,3,1,1,0,-0.05,-0.802,0
3628,1,1,136,18,2,0,0,1,0,0,0,3,6.611111111111111,5,105,3,40,65,11,1,1,4,0,0.006249999999999999,-0.7717,1
3629,0,1,73,8,1,0,0,0,0,1,0,2,8.25,2,58,7,21,37,6,0,0,0,0,0.5,-0.7964,1
3630,1,1,48,5,1,0,0,0,0,1,0,2,8.8,2,37,8,13,24,3,1,0,1,0,0.0,0.0,0
3631,0,1,106,19,0,0,0,0,0,0,0,0,4.631578947368421,0,84,9,32,52,9,3,2,0,0,0.25,-0.4588,0
3632,1,1,112,13,1,0,2,0,0,1,0,4,7.6923076923076925,3,87,8,38,49,7,3,1,2,0,0.0,-0.891,1
3633,1,1,140,19,5,0,1,0,0,0,0,6,6.368421052631579,0,113,5,46,67,6,4,2,0,0,0.7,0.8292,0
3634,1,1,53,8,0,0,0,0,0,0,0,0,5.75,0,46,0,18,28,2,1,0,3,0,0.25,0.077,0
3635,0,1,45,8,1,0,0,0,0,0,0,1,4.75,0,36,5,14,22,3,2,2,0,0,0.0,-0.34,0
3636,1,1,112,15,1,0,0,2,0,1,0,4,6.466666666666667,7,81,10,28,53,6,3,1,1,0,0.0,-0.5994,0
3637,0,1,98,13,1,4,0,1,0,1,0,7,6.384615384615385,2,65,19,21,44,5,2,1,1,0,0.0,-0.7059,1
3638,1,1,85,7,2,0,0,0,0,2,0,4,11.285714285714286,1,68,13,24,44,3,3,1,0,0,0.0,-0.5994,1
3639,0,1,74,9,2,0,0,0,0,1,0,3,7.222222222222222,1,57,13,19,38,7,0,1,1,0,0.0,-0.5994,0
3640,1,1,129,16,1,0,1,0,0,1,0,3,7.0625,3,102,10,40,62,5,2,2,3,0,0.0,-0.8834,1
3641,1,1,111,19,1,0,0,0,0,0,0,1,4.894736842105263,0,92,9,38,54,7,2,4,1,0,-0.11666666666666665,-0.7717,1
3642,1,1,115,16,2,0,0,0,0,1,0,3,6.25,5,88,5,34,54,8,2,3,2,0,0.1,-0.5994,1
3643,1,1,76,11,1,0,0,0,0,0,0,1,6.0,4,60,2,28,32,2,2,2,2,0,0.0,-0.5994,0
3644,1,1,99,13,1,0,0,1,2,1,0,5,6.6923076923076925,4,69,43,26,43,8,2,0,1,0,0.9375,-0.2819,1
